85	 Q0	AP890220-0143	1	3.867917853271213	 Exp
85	 Q0	AP891122-0199	231	2.484255453383525	 Exp
85	 Q0	AP890619-0021	232	2.4800908062642204	 Exp
85	 Q0	AP891215-0244	233	2.4786372118917224	 Exp
85	 Q0	AP890719-0043	234	2.478179516662589	 Exp
85	 Q0	AP890504-0175	235	2.4775822627343786	 Exp
85	 Q0	AP890511-0280	236	2.475127139418813	 Exp
85	 Q0	AP890428-0084	237	2.4749633920129934	 Exp
85	 Q0	AP890223-0155	238	2.47234845464762	 Exp
85	 Q0	AP890116-0016	239	2.471206186237873	 Exp
85	 Q0	AP891218-0076	240	2.470252022305964	 Exp
85	 Q0	AP891020-0162	241	2.46961923312882	 Exp
85	 Q0	AP890304-0097	242	2.468538827119813	 Exp
85	 Q0	AP891029-0043	243	2.4674583557864986	 Exp
85	 Q0	AP890124-0131	244	2.466605076327224	 Exp
85	 Q0	AP890323-0029	245	2.4641148643675606	 Exp
85	 Q0	AP890604-0055	246	2.46403534592058	 Exp
85	 Q0	AP890213-0070	247	2.463982246253858	 Exp
85	 Q0	AP891022-0059	248	2.463306144727149	 Exp
85	 Q0	AP890809-0019	249	2.4622411650775398	 Exp
85	 Q0	AP890112-0180	250	2.461746660702322	 Exp
85	 Q0	AP890208-0003	251	2.46112810493787	 Exp
85	 Q0	AP890106-0119	252	2.4552764241015934	 Exp
85	 Q0	AP891009-0090	253	2.451670426208458	 Exp
85	 Q0	AP890306-0104	254	2.450763367775558	 Exp
85	 Q0	AP890707-0056	255	2.4499405752418237	 Exp
85	 Q0	AP891208-0126	256	2.4499160144985583	 Exp
85	 Q0	AP890216-0001	257	2.4477958440120595	 Exp
85	 Q0	AP890311-0029	258	2.447342178645273	 Exp
85	 Q0	AP891110-0179	259	2.4468963300698054	 Exp
85	 Q0	AP890727-0112	260	2.4468428725617573	 Exp
85	 Q0	AP891002-0079	261	2.4463072045519256	 Exp
85	 Q0	AP890530-0281	262	2.4449781963519266	 Exp
85	 Q0	AP890112-0083	263	2.4440372786203723	 Exp
85	 Q0	AP890903-0070	264	2.443675716708394	 Exp
85	 Q0	AP890316-0177	265	2.4432952555490215	 Exp
85	 Q0	AP890118-0081	266	2.4429085011214298	 Exp
85	 Q0	AP890130-0061	267	2.442512247162052	 Exp
85	 Q0	AP890508-0042	268	2.437365131291509	 Exp
85	 Q0	AP890526-0246	269	2.4367934698442264	 Exp
85	 Q0	AP890318-0003	270	2.435842851553224	 Exp
85	 Q0	AP890125-0202	271	2.4356586780670155	 Exp
85	 Q0	AP890531-0263	272	2.4352395791812955	 Exp
85	 Q0	AP890104-0191	273	2.435075038234164	 Exp
85	 Q0	AP890221-0142	274	2.4349194077402028	 Exp
85	 Q0	AP891212-0058	275	2.434272842001806	 Exp
85	 Q0	AP890125-0007	276	2.4336979601563398	 Exp
85	 Q0	AP890825-0134	277	2.4333535365510297	 Exp
85	 Q0	AP890512-0119	278	2.432253660578728	 Exp
85	 Q0	AP890106-0103	279	2.4306207626987955	 Exp
85	 Q0	AP890521-0034	280	2.430353098213542	 Exp
85	 Q0	AP890210-0103	281	2.4274805013826706	 Exp
85	 Q0	AP890923-0080	282	2.4274583198271107	 Exp
85	 Q0	AP890125-0134	283	2.427361610289149	 Exp
85	 Q0	AP890512-0174	284	2.425622846812623	 Exp
85	 Q0	AP890820-0019	285	2.4252166845703567	 Exp
85	 Q0	AP891016-0154	286	2.4251046910990883	 Exp
85	 Q0	AP890211-0153	287	2.4247810391285087	 Exp
85	 Q0	AP890104-0001	288	2.424521466356194	 Exp
85	 Q0	AP890425-0085	289	2.424220476516407	 Exp
85	 Q0	AP891014-0041	290	2.4234419951793775	 Exp
85	 Q0	AP890607-0170	291	2.423164958235971	 Exp
85	 Q0	AP890107-0128	292	2.4226637535467868	 Exp
85	 Q0	AP890407-0165	293	2.421820077001868	 Exp
85	 Q0	AP890123-0314	294	2.4216930583634233	 Exp
85	 Q0	AP890518-0038	295	2.4186875401800827	 Exp
85	 Q0	AP890828-0110	296	2.4180277094608944	 Exp
85	 Q0	AP890504-0024	297	2.4151167236942297	 Exp
85	 Q0	AP890125-0242	298	2.4146166451320266	 Exp
85	 Q0	AP890519-0125	299	2.4144205274405883	 Exp
85	 Q0	AP891121-0180	300	2.4141977192777793	 Exp
85	 Q0	AP890828-0043	301	2.4132564288249987	 Exp
85	 Q0	AP890223-0103	302	2.413110270655114	 Exp
85	 Q0	AP890316-0296	303	2.412775040836869	 Exp
85	 Q0	AP890617-0075	304	2.4121620304392835	 Exp
85	 Q0	AP890404-0176	305	2.408673611870087	 Exp
85	 Q0	AP890306-0061	306	2.406812105720778	 Exp
85	 Q0	AP891215-0157	307	2.4065099116406246	 Exp
85	 Q0	AP890811-0082	308	2.4064100651145615	 Exp
85	 Q0	AP891121-0194	309	2.4062350090642712	 Exp
85	 Q0	AP890302-0132	310	2.405788449367336	 Exp
85	 Q0	AP890226-0079	311	2.4053067949207376	 Exp
85	 Q0	AP890315-0167	312	2.4051797901205383	 Exp
85	 Q0	AP891213-0175	313	2.403625876726833	 Exp
85	 Q0	AP890626-0150	314	2.402865220239769	 Exp
85	 Q0	AP890628-0144	315	2.402544770042402	 Exp
85	 Q0	AP890823-0003	316	2.4022990577120504	 Exp
85	 Q0	AP890815-0205	317	2.4022990577120504	 Exp
85	 Q0	AP890823-0093	318	2.399952545553302	 Exp
85	 Q0	AP891011-0167	319	2.399043658246919	 Exp
85	 Q0	AP890125-0174	320	2.398756515882238	 Exp
85	 Q0	AP890902-0019	321	2.398184483172476	 Exp
85	 Q0	AP890323-0239	322	2.3950618213948354	 Exp
85	 Q0	AP890215-0154	323	2.3936306167427412	 Exp
85	 Q0	AP890324-0202	324	2.3921536865623145	 Exp
85	 Q0	AP890617-0021	325	2.392048011557131	 Exp
85	 Q0	AP890617-0025	326	2.392048011557131	 Exp
85	 Q0	AP891217-0043	327	2.3908531415371606	 Exp
85	 Q0	AP890131-0078	328	2.390072128881213	 Exp
85	 Q0	AP890424-0079	329	2.3893846725229695	 Exp
85	 Q0	AP890919-0084	330	2.3891712140698504	 Exp
85	 Q0	AP890413-0067	331	2.3887375752228146	 Exp
85	 Q0	AP891121-0129	332	2.3866431685280154	 Exp
85	 Q0	AP891220-0076	333	2.3851417101767036	 Exp
85	 Q0	AP890415-0049	334	2.3847546536573327	 Exp
85	 Q0	AP891031-0107	335	2.3847052718332358	 Exp
85	 Q0	AP891218-0058	336	2.380907614150583	 Exp
85	 Q0	AP891030-0144	337	2.3806324734231383	 Exp
85	 Q0	AP890511-0172	338	2.3794887135030844	 Exp
85	 Q0	AP890712-0059	339	2.377643760718643	 Exp
85	 Q0	AP890216-0051	340	2.377142147853107	 Exp
85	 Q0	AP890817-0086	341	2.3760648454908715	 Exp
85	 Q0	AP890102-0052	342	2.3745476670491543	 Exp
85	 Q0	AP890130-0037	343	2.374312458740734	 Exp
85	 Q0	AP890602-0066	344	2.372121041192576	 Exp
85	 Q0	AP890418-0085	345	2.3716609225678535	 Exp
85	 Q0	AP890918-0256	346	2.3707876377663015	 Exp
85	 Q0	AP890601-0250	347	2.370385355133292	 Exp
85	 Q0	AP890129-0009	348	2.369036458547993	 Exp
85	 Q0	AP890119-0085	349	2.3678070754581455	 Exp
85	 Q0	AP890214-0177	350	2.3675820027855385	 Exp
85	 Q0	AP890413-0043	351	2.3673582624920173	 Exp
85	 Q0	AP891011-0126	352	2.3673326380738504	 Exp
85	 Q0	AP890410-0125	353	2.3667161045105862	 Exp
85	 Q0	AP890712-0107	354	2.3667034009447434	 Exp
85	 Q0	AP891007-0045	355	2.3636278940661644	 Exp
85	 Q0	AP891013-0152	356	2.3630797891263926	 Exp
85	 Q0	AP890408-0007	357	2.36287663745137	 Exp
85	 Q0	AP891218-0146	358	2.3616856781903572	 Exp
85	 Q0	AP890508-0098	359	2.3606464737017867	 Exp
85	 Q0	AP891128-0061	360	2.3598344493903043	 Exp
85	 Q0	AP891002-0179	361	2.356441610841447	 Exp
85	 Q0	AP890707-0051	362	2.3563273479720284	 Exp
85	 Q0	AP890503-0142	363	2.3538290105100326	 Exp
85	 Q0	AP890718-0233	364	2.35364674375512	 Exp
85	 Q0	AP890608-0125	365	2.352753766579471	 Exp
85	 Q0	AP890428-0173	366	2.3527054308793387	 Exp
85	 Q0	AP890504-0064	367	2.3519724171014396	 Exp
85	 Q0	AP891027-0178	368	2.3513575593586764	 Exp
85	 Q0	AP891205-0090	369	2.3497352010398336	 Exp
85	 Q0	AP890206-0153	370	2.349273779383166	 Exp
85	 Q0	AP890323-0079	371	2.348087826635508	 Exp
85	 Q0	AP890502-0179	372	2.346862811079657	 Exp
85	 Q0	AP890804-0057	373	2.3462679546631837	 Exp
85	 Q0	AP890630-0263	374	2.3457839028865406	 Exp
85	 Q0	AP890816-0175	375	2.34456895566355	 Exp
85	 Q0	AP890920-0201	376	2.344264665686775	 Exp
85	 Q0	AP891017-0098	377	2.3442385153068943	 Exp
85	 Q0	AP890522-0097	378	2.3434322658882594	 Exp
85	 Q0	AP890711-0096	379	2.3414967627230596	 Exp
85	 Q0	AP890119-0248	380	2.3405725435923483	 Exp
85	 Q0	AP890215-0017	381	2.3361795570033155	 Exp
85	 Q0	AP890120-0058	382	2.335651854829518	 Exp
85	 Q0	AP890212-0024	383	2.3349798362614043	 Exp
85	 Q0	AP890811-0076	384	2.3349586684046004	 Exp
85	 Q0	AP890120-0265	385	2.3347880558769125	 Exp
85	 Q0	AP890918-0255	386	2.3330269593668387	 Exp
85	 Q0	AP890121-0086	387	2.3313718164993182	 Exp
85	 Q0	AP891018-0087	388	2.3311809447542453	 Exp
85	 Q0	AP890208-0139	389	2.3286138383673434	 Exp
85	 Q0	AP890626-0261	390	2.3279352008913436	 Exp
85	 Q0	AP891208-0145	391	2.3266975634947817	 Exp
85	 Q0	AP891230-0030	392	2.3262221761599546	 Exp
85	 Q0	AP890823-0154	393	2.3242930688145162	 Exp
85	 Q0	AP891103-0251	394	2.323762429546548	 Exp
85	 Q0	AP890615-0083	395	2.3235796361612375	 Exp
85	 Q0	AP890831-0047	396	2.322799041491023	 Exp
85	 Q0	AP891019-0159	397	2.321437724338057	 Exp
85	 Q0	AP890714-0124	398	2.3198979547884866	 Exp
85	 Q0	AP890118-0189	399	2.3197593437735033	 Exp
85	 Q0	AP891121-0193	400	2.318812003114913	 Exp
85	 Q0	AP890511-0140	401	2.318602385808733	 Exp
85	 Q0	AP890920-0126	402	2.3171712184152904	 Exp
85	 Q0	AP890922-0276	403	2.3170393984036766	 Exp
85	 Q0	AP891211-0013	404	2.3159278247507067	 Exp
85	 Q0	AP890928-0030	405	2.31558446184646	 Exp
85	 Q0	AP890824-0176	406	2.3155578513455404	 Exp
85	 Q0	AP890413-0055	407	2.314678190874436	 Exp
85	 Q0	AP890317-0157	408	2.314077981708892	 Exp
85	 Q0	AP891030-0051	409	2.3132653870162927	 Exp
85	 Q0	AP890203-0013	410	2.3129856416533605	 Exp
85	 Q0	AP890619-0040	411	2.3127469344103115	 Exp
85	 Q0	AP890629-0219	412	2.31092619722369	 Exp
85	 Q0	AP891006-0163	413	2.3103147028559947	 Exp
85	 Q0	AP890711-0063	414	2.308987313895246	 Exp
85	 Q0	AP890225-0106	415	2.3084125524389623	 Exp
85	 Q0	AP890705-0109	416	2.308368455219688	 Exp
85	 Q0	AP890523-0160	417	2.308215876067666	 Exp
85	 Q0	AP890614-0189	418	2.307925782864441	 Exp
85	 Q0	AP890323-0202	419	2.307821421756616	 Exp
85	 Q0	AP891226-0086	420	2.305093803434689	 Exp
85	 Q0	AP891109-0225	421	2.3048131644549494	 Exp
85	 Q0	AP891123-0158	422	2.304364846813048	 Exp
85	 Q0	AP890731-0138	423	2.3036612540936154	 Exp
85	 Q0	AP890616-0032	424	2.302580961262345	 Exp
85	 Q0	AP890718-0284	425	2.301204004725305	 Exp
85	 Q0	AP890715-0112	426	2.300288711648706	 Exp
85	 Q0	AP891116-0078	427	2.300185200209973	 Exp
85	 Q0	AP891009-0059	428	2.3001565433769398	 Exp
85	 Q0	AP891123-0092	429	2.300146550622801	 Exp
85	 Q0	AP891014-0130	430	2.2999023754744727	 Exp
85	 Q0	AP890503-0005	431	2.2997073311388716	 Exp
85	 Q0	AP890523-0052	432	2.2982720810649493	 Exp
85	 Q0	AP890124-0189	433	2.296950835659425	 Exp
85	 Q0	AP890314-0191	434	2.2964141909515274	 Exp
85	 Q0	AP890419-0206	435	2.296294974430108	 Exp
85	 Q0	AP891202-0120	436	2.2959131212266763	 Exp
85	 Q0	AP890714-0152	437	2.29575458005105	 Exp
85	 Q0	AP890420-0035	438	2.2955013703790867	 Exp
85	 Q0	AP890908-0105	439	2.294650304067594	 Exp
85	 Q0	AP891011-0147	440	2.292857115385852	 Exp
85	 Q0	AP890906-0183	441	2.2918799008074653	 Exp
85	 Q0	AP890426-0148	442	2.291413801903628	 Exp
85	 Q0	AP891016-0107	443	2.290729809092952	 Exp
85	 Q0	AP890531-0203	444	2.2898981713326103	 Exp
85	 Q0	AP890828-0108	445	2.2893400287739354	 Exp
85	 Q0	AP890826-0062	446	2.287588433819604	 Exp
85	 Q0	AP890127-0082	447	2.2874492328077562	 Exp
85	 Q0	AP890725-0142	448	2.287248661792883	 Exp
85	 Q0	AP890511-0207	449	2.2869794223285913	 Exp
85	 Q0	AP890317-0095	450	2.2864150847798963	 Exp
85	 Q0	AP891018-0233	451	2.2858237242178356	 Exp
85	 Q0	AP890104-0140	452	2.285757363664542	 Exp
85	 Q0	AP890517-0182	453	2.285601182949872	 Exp
85	 Q0	AP890121-0139	454	2.2851608243487447	 Exp
85	 Q0	AP890611-0063	455	2.28446826499249	 Exp
85	 Q0	AP890726-0144	456	2.281538292867938	 Exp
85	 Q0	AP890308-0049	457	2.2805341069594833	 Exp
