85	 Q0	AP890301-0215	1	9.166927372118085	 Exp
85	 Q0	AP891111-0095	57	6.784219095267955	 Exp
85	 Q0	AP890713-0203	58	6.779488350445522	 Exp
85	 Q0	AP890228-0141	59	6.765150581060302	 Exp
85	 Q0	AP891026-0155	60	6.750008873182764	 Exp
85	 Q0	AP890122-0062	61	6.730207334083203	 Exp
85	 Q0	AP891107-0005	62	6.729385477947265	 Exp
85	 Q0	AP890622-0282	63	6.72143438618623	 Exp
85	 Q0	AP890915-0229	64	6.720099727133965	 Exp
85	 Q0	AP890628-0156	65	6.715874444906174	 Exp
85	 Q0	AP890518-0050	66	6.701813760195663	 Exp
85	 Q0	AP890407-0042	67	6.700358057187167	 Exp
85	 Q0	AP891004-0078	68	6.693954432592726	 Exp
85	 Q0	AP890807-0021	69	6.688908267488403	 Exp
85	 Q0	AP890128-0118	70	6.661151942935928	 Exp
85	 Q0	AP890726-0144	71	6.640755649227126	 Exp
85	 Q0	AP891230-0081	72	6.628047891715541	 Exp
85	 Q0	AP890323-0239	73	6.621519817773436	 Exp
85	 Q0	AP890509-0275	74	6.60227134395222	 Exp
85	 Q0	AP891218-0076	75	6.599664953953177	 Exp
85	 Q0	AP891011-0206	76	6.593757527488709	 Exp
85	 Q0	AP890804-0147	77	6.576318017805715	 Exp
85	 Q0	AP890323-0140	78	6.543837793729498	 Exp
85	 Q0	AP890120-0071	79	6.5239709199802505	 Exp
85	 Q0	AP891013-0020	80	6.520772783619578	 Exp
85	 Q0	AP890314-0133	81	6.5178757535066625	 Exp
85	 Q0	AP890511-0074	82	6.514460483232855	 Exp
85	 Q0	AP890228-0188	83	6.481211786987564	 Exp
85	 Q0	AP890912-0097	84	6.457967552543525	 Exp
85	 Q0	AP890721-0159	85	6.456085998590412	 Exp
85	 Q0	AP890601-0250	86	6.449059444132675	 Exp
85	 Q0	AP890623-0191	87	6.447172644846285	 Exp
85	 Q0	AP890818-0129	88	6.420677646735916	 Exp
85	 Q0	AP891124-0105	89	6.409703237645015	 Exp
85	 Q0	AP890803-0022	90	6.402027441368586	 Exp
85	 Q0	AP891202-0142	91	6.397505520885993	 Exp
85	 Q0	AP890206-0153	92	6.385484775470317	 Exp
85	 Q0	AP890428-0154	93	6.375067244858094	 Exp
85	 Q0	AP891113-0023	94	6.374328125670013	 Exp
85	 Q0	AP890825-0044	95	6.372229025746813	 Exp
85	 Q0	AP890609-0064	96	6.370604824087168	 Exp
85	 Q0	AP890624-0028	97	6.360980992602575	 Exp
85	 Q0	AP890123-0108	98	6.35595340255554	 Exp
85	 Q0	AP890316-0268	99	6.351312064615085	 Exp
85	 Q0	AP890418-0172	100	6.345966815303492	 Exp
85	 Q0	AP890912-0198	101	6.341333596921767	 Exp
85	 Q0	AP890217-0049	102	6.338932758443274	 Exp
85	 Q0	AP890522-0129	103	6.334183155194372	 Exp
85	 Q0	AP891027-0178	104	6.332085962187009	 Exp
85	 Q0	AP890627-0208	105	6.322883708198128	 Exp
85	 Q0	AP890916-0058	106	6.305299298997028	 Exp
85	 Q0	AP890206-0065	107	6.300965331578883	 Exp
85	 Q0	AP890302-0209	108	6.293712955236558	 Exp
85	 Q0	AP891105-0023	109	6.284220845647544	 Exp
85	 Q0	AP891212-0058	110	6.2782366175517295	 Exp
85	 Q0	AP891227-0054	111	6.277277226603265	 Exp
85	 Q0	AP890506-0088	112	6.2726329217560695	 Exp
85	 Q0	AP890320-0177	113	6.2682859232782695	 Exp
85	 Q0	AP890601-0128	114	6.257387385820319	 Exp
85	 Q0	AP890523-0052	115	6.253015717772252	 Exp
85	 Q0	AP891018-0233	116	6.252064239112503	 Exp
85	 Q0	AP890106-0119	117	6.246089555438017	 Exp
85	 Q0	AP890722-0045	118	6.236831281589393	 Exp
85	 Q0	AP890125-0265	119	6.2336811645122605	 Exp
85	 Q0	AP891004-0145	120	6.216089841914991	 Exp
85	 Q0	AP890223-0032	121	6.209917531590385	 Exp
85	 Q0	AP890226-0079	122	6.2046069521807565	 Exp
85	 Q0	AP891103-0279	123	6.192587862527172	 Exp
85	 Q0	AP890215-0020	124	6.181129153223762	 Exp
85	 Q0	AP890107-0129	125	6.165147785895528	 Exp
85	 Q0	AP890310-0224	126	6.148658125316328	 Exp
85	 Q0	AP891006-0184	127	6.142865069951366	 Exp
85	 Q0	AP891226-0086	128	6.119246155401489	 Exp
85	 Q0	AP890324-0198	129	6.1178231357799255	 Exp
85	 Q0	AP890116-0144	130	6.115707477893604	 Exp
85	 Q0	AP890410-0010	131	6.1145783818626285	 Exp
85	 Q0	AP890208-0114	132	6.102967166742818	 Exp
85	 Q0	AP890119-0062	133	6.0989735944800305	 Exp
85	 Q0	AP891006-0197	134	6.076066333891144	 Exp
85	 Q0	AP891207-0148	135	6.0702257648821	 Exp
85	 Q0	AP891227-0160	136	6.059811612075544	 Exp
85	 Q0	AP890923-0106	137	6.05375493861249	 Exp
85	 Q0	AP890908-0120	138	6.053492965358913	 Exp
85	 Q0	AP890916-0114	139	6.052904987162936	 Exp
85	 Q0	AP891017-0098	140	6.046111563480372	 Exp
85	 Q0	AP890517-0232	141	6.043846675156482	 Exp
85	 Q0	AP890316-0083	142	6.02622640230266	 Exp
85	 Q0	AP890802-0043	143	6.022998347181947	 Exp
85	 Q0	AP890221-0142	144	6.020262510528369	 Exp
85	 Q0	AP890210-0228	145	6.015944362148945	 Exp
85	 Q0	AP890602-0066	146	6.005015199144461	 Exp
85	 Q0	AP890208-0012	147	5.997225757641993	 Exp
85	 Q0	AP890328-0137	148	5.9925890424022095	 Exp
85	 Q0	AP890729-0040	149	5.991996814773271	 Exp
85	 Q0	AP891110-0179	150	5.990175041527095	 Exp
85	 Q0	AP890713-0174	151	5.987565078783216	 Exp
85	 Q0	AP890313-0038	152	5.982676068616243	 Exp
85	 Q0	AP890125-0095	153	5.981813413590999	 Exp
85	 Q0	AP890107-0095	154	5.97251945732279	 Exp
85	 Q0	AP890109-0132	155	5.960650865819564	 Exp
85	 Q0	AP890523-0160	156	5.951768144701945	 Exp
85	 Q0	AP891005-0243	157	5.950218433881608	 Exp
85	 Q0	AP890116-0163	158	5.949726291115475	 Exp
85	 Q0	AP890226-0092	159	5.948495532519241	 Exp
85	 Q0	AP890724-0098	160	5.946985814872461	 Exp
85	 Q0	AP891027-0091	161	5.946811103633872	 Exp
85	 Q0	AP890621-0078	162	5.941536914214736	 Exp
85	 Q0	AP891129-0203	163	5.924552106028332	 Exp
85	 Q0	AP890114-0044	164	5.923645185668374	 Exp
85	 Q0	AP890516-0072	165	5.919095433736971	 Exp
85	 Q0	AP891213-0175	166	5.919046374586107	 Exp
85	 Q0	AP890314-0066	167	5.9063697591319615	 Exp
85	 Q0	AP890627-0257	168	5.9000543315383736	 Exp
85	 Q0	AP890123-0314	169	5.895484018395041	 Exp
85	 Q0	AP890202-0059	170	5.895255209444498	 Exp
85	 Q0	AP891011-0208	171	5.883485079285027	 Exp
85	 Q0	AP890125-0242	172	5.882640028869345	 Exp
85	 Q0	AP891018-0067	173	5.881052426341757	 Exp
85	 Q0	AP891017-0189	174	5.881052426341757	 Exp
85	 Q0	AP890118-0229	175	5.878983438737616	 Exp
85	 Q0	AP890704-0150	176	5.874249648030309	 Exp
85	 Q0	AP890710-0011	177	5.874249648030309	 Exp
85	 Q0	AP891121-0193	178	5.872721130817277	 Exp
85	 Q0	AP890521-0032	179	5.866783714579853	 Exp
85	 Q0	AP890222-0251	180	5.86548538206238	 Exp
85	 Q0	AP890127-0050	181	5.8654397686649435	 Exp
85	 Q0	AP890503-0199	182	5.864915686842685	 Exp
85	 Q0	AP890309-0164	183	5.864042598270741	 Exp
85	 Q0	AP890809-0019	184	5.86299872368463	 Exp
85	 Q0	AP891012-0293	185	5.857649642430496	 Exp
85	 Q0	AP890518-0156	186	5.851797506706683	 Exp
85	 Q0	AP890317-0157	187	5.844206934065648	 Exp
85	 Q0	AP890423-0064	188	5.841627010477443	 Exp
85	 Q0	AP891222-0200	189	5.827617352408561	 Exp
85	 Q0	AP891124-0098	190	5.826050123214559	 Exp
85	 Q0	AP890530-0201	191	5.825509897266539	 Exp
85	 Q0	AP890530-0090	192	5.824259382435538	 Exp
85	 Q0	AP890831-0047	193	5.805564520496587	 Exp
85	 Q0	AP890526-0078	194	5.8026319438900575	 Exp
85	 Q0	AP890621-0143	195	5.799578792551282	 Exp
85	 Q0	AP891204-0143	196	5.798642749387583	 Exp
85	 Q0	AP890131-0078	197	5.781468809964886	 Exp
85	 Q0	AP891020-0162	198	5.7774102933768345	 Exp
85	 Q0	AP890120-0265	199	5.771910010080989	 Exp
85	 Q0	AP891205-0071	200	5.768775542719527	 Exp
85	 Q0	AP890504-0203	201	5.765675982983349	 Exp
85	 Q0	AP891031-0190	202	5.75841656393866	 Exp
85	 Q0	AP890919-0212	203	5.7552158253687935	 Exp
85	 Q0	AP891023-0145	204	5.745534700225517	 Exp
85	 Q0	AP890307-0043	205	5.744021067009543	 Exp
85	 Q0	AP890919-0084	206	5.742272899581023	 Exp
85	 Q0	AP890825-0135	207	5.740191037913074	 Exp
85	 Q0	AP891026-0265	208	5.732458132204137	 Exp
85	 Q0	AP890506-0144	209	5.731801389862971	 Exp
85	 Q0	AP891017-0172	210	5.723578841539202	 Exp
85	 Q0	AP891030-0175	211	5.722097442224617	 Exp
85	 Q0	AP890914-0168	212	5.717991813492383	 Exp
85	 Q0	AP890201-0231	213	5.715056809326596	 Exp
85	 Q0	AP891123-0040	214	5.713500221750699	 Exp
85	 Q0	AP890130-0227	215	5.712767429057487	 Exp
85	 Q0	AP890517-0280	216	5.703310066842356	 Exp
85	 Q0	AP890224-0039	217	5.695567283435779	 Exp
85	 Q0	AP890517-0182	218	5.687356863471431	 Exp
85	 Q0	AP891214-0108	219	5.679770775131749	 Exp
85	 Q0	AP890727-0112	220	5.678804083961841	 Exp
85	 Q0	AP890309-0205	221	5.674176126410863	 Exp
85	 Q0	AP890824-0176	222	5.673360038838256	 Exp
85	 Q0	AP890919-0152	223	5.666243276231905	 Exp
85	 Q0	AP890920-0125	224	5.662731203522826	 Exp
85	 Q0	AP890731-0055	225	5.661785723947064	 Exp
85	 Q0	AP890807-0158	226	5.643386841221689	 Exp
85	 Q0	AP890630-0136	227	5.642164167952341	 Exp
85	 Q0	AP890927-0042	228	5.638779114064818	 Exp
85	 Q0	AP890627-0052	229	5.637654164459995	 Exp
85	 Q0	AP891026-0118	230	5.637549020520643	 Exp
85	 Q0	AP891012-0018	231	5.63606223972438	 Exp
85	 Q0	AP890714-0230	232	5.6353449654218455	 Exp
85	 Q0	AP891122-0251	233	5.630482021828959	 Exp
85	 Q0	AP890221-0078	234	5.628183780046321	 Exp
85	 Q0	AP890714-0152	235	5.624297512950284	 Exp
85	 Q0	AP890922-0235	236	5.6239099561520245	 Exp
85	 Q0	AP890509-0031	237	5.623115593748675	 Exp
85	 Q0	AP891214-0124	238	5.619607091329781	 Exp
85	 Q0	AP890418-0038	239	5.6185770823128705	 Exp
85	 Q0	AP890918-0008	240	5.618181785050968	 Exp
85	 Q0	AP890124-0165	241	5.615572674086563	 Exp
85	 Q0	AP890819-0056	242	5.614103961489266	 Exp
85	 Q0	AP890531-0203	243	5.608489974294208	 Exp
85	 Q0	AP890903-0020	244	5.6031712153977224	 Exp
85	 Q0	AP890107-0080	245	5.6005886730354995	 Exp
85	 Q0	AP890706-0226	246	5.595499886416335	 Exp
85	 Q0	AP890223-0035	247	5.587781224357423	 Exp
85	 Q0	AP890426-0096	248	5.582741082993785	 Exp
85	 Q0	AP890825-0222	249	5.578875814623786	 Exp
85	 Q0	AP890620-0024	250	5.578430940565912	 Exp
85	 Q0	AP891229-0078	251	5.576799023095033	 Exp
85	 Q0	AP891218-0005	252	5.574637242075283	 Exp
85	 Q0	AP891026-0274	253	5.5719051508188215	 Exp
85	 Q0	AP890118-0081	254	5.571343145682167	 Exp
85	 Q0	AP890119-0085	255	5.569508943660857	 Exp
85	 Q0	AP890517-0287	256	5.56088504815567	 Exp
85	 Q0	AP890808-0136	257	5.557511341781469	 Exp
85	 Q0	AP890411-0129	258	5.553879184610005	 Exp
85	 Q0	AP890129-0009	259	5.549030030880627	 Exp
85	 Q0	AP890122-0046	260	5.5459447849339725	 Exp
85	 Q0	AP890424-0034	261	5.5419419093166615	 Exp
85	 Q0	AP890824-0070	262	5.536932119389463	 Exp
85	 Q0	AP890717-0153	263	5.533905251838685	 Exp
85	 Q0	AP890203-0014	264	5.53127660394157	 Exp
85	 Q0	AP890410-0125	265	5.530080244464879	 Exp
85	 Q0	AP890423-0024	266	5.523685153203679	 Exp
85	 Q0	AP891202-0030	267	5.522875873496999	 Exp
85	 Q0	AP891106-0081	268	5.518324801192972	 Exp
85	 Q0	AP890525-0042	269	5.518137882278161	 Exp
85	 Q0	AP890125-0007	270	5.5166181311495945	 Exp
85	 Q0	AP890304-0097	271	5.515377465608918	 Exp
85	 Q0	AP890929-0217	272	5.506884186555595	 Exp
85	 Q0	AP891124-0231	273	5.505781471015578	 Exp
85	 Q0	AP891013-0120	274	5.49770353349438	 Exp
85	 Q0	AP890401-0001	275	5.495574515373252	 Exp
85	 Q0	AP890112-0180	276	5.491755788906806	 Exp
85	 Q0	AP890722-0056	277	5.490010333450713	 Exp
85	 Q0	AP890810-0213	278	5.4883713832656476	 Exp
85	 Q0	AP890915-0144	279	5.4864959670585876	 Exp
85	 Q0	AP890215-0023	280	5.48478659690632	 Exp
85	 Q0	AP890516-0238	281	5.483553410419876	 Exp
85	 Q0	AP890413-0055	282	5.483402955404732	 Exp
85	 Q0	AP890316-0157	283	5.4808240226725795	 Exp
85	 Q0	AP890711-0160	284	5.478684422346372	 Exp
85	 Q0	AP891002-0151	285	5.476015941977629	 Exp
85	 Q0	AP890622-0145	286	5.474009830841327	 Exp
85	 Q0	AP891230-0030	287	5.473341971105005	 Exp
85	 Q0	AP890516-0104	288	5.4674529312255205	 Exp
85	 Q0	AP890208-0025	289	5.466936983569479	 Exp
85	 Q0	AP890826-0062	290	5.459027723338844	 Exp
85	 Q0	AP890923-0080	291	5.45230607023179	 Exp
85	 Q0	AP890118-0177	292	5.451176980602195	 Exp
85	 Q0	AP890127-0265	293	5.4466193261571405	 Exp
85	 Q0	AP890428-0072	294	5.445480488791146	 Exp
85	 Q0	AP890301-0166	295	5.445162514028959	 Exp
85	 Q0	AP890626-0020	296	5.444976820354601	 Exp
85	 Q0	AP890615-0149	297	5.4443804710609385	 Exp
85	 Q0	AP890405-0001	298	5.44263329942627	 Exp
85	 Q0	AP890428-0243	299	5.440314382803781	 Exp
85	 Q0	AP891013-0129	300	5.439209456312583	 Exp
85	 Q0	AP890221-0082	301	5.435550779421673	 Exp
85	 Q0	AP890620-0122	302	5.432874571002459	 Exp
85	 Q0	AP890516-0199	303	5.430403987368066	 Exp
85	 Q0	AP890221-0159	304	5.42020567676598	 Exp
85	 Q0	AP890315-0167	305	5.417835431468734	 Exp
85	 Q0	AP890406-0183	306	5.416453120429189	 Exp
85	 Q0	AP890225-0055	307	5.4118692219655005	 Exp
85	 Q0	AP890317-0023	308	5.4114907575965026	 Exp
85	 Q0	AP890901-0168	309	5.410704894615166	 Exp
85	 Q0	AP891002-0121	310	5.409833470011091	 Exp
85	 Q0	AP891023-0142	311	5.405658029094626	 Exp
85	 Q0	AP891023-0173	312	5.403212350233707	 Exp
85	 Q0	AP890124-0131	313	5.398941169617938	 Exp
85	 Q0	AP890125-0134	314	5.397252683201568	 Exp
85	 Q0	AP890619-0040	315	5.394311606448463	 Exp
85	 Q0	AP890501-0168	316	5.39220167815372	 Exp
85	 Q0	AP890904-0081	317	5.382590994186558	 Exp
85	 Q0	AP890311-0029	318	5.381851688880679	 Exp
85	 Q0	AP890130-0184	319	5.380420771410379	 Exp
85	 Q0	AP890315-0144	320	5.379754532068411	 Exp
85	 Q0	AP890814-0234	321	5.376134490116614	 Exp
85	 Q0	AP890717-0044	322	5.375745949086683	 Exp
85	 Q0	AP890918-0256	323	5.374052832885409	 Exp
85	 Q0	AP891110-0269	324	5.372477996785679	 Exp
85	 Q0	AP890729-0075	325	5.372338303503183	 Exp
85	 Q0	AP890311-0048	326	5.369933399119374	 Exp
85	 Q0	AP890823-0093	327	5.369585416544739	 Exp
85	 Q0	AP890629-0122	328	5.365369621926331	 Exp
85	 Q0	AP891201-0028	329	5.362329686313219	 Exp
85	 Q0	AP890922-0089	330	5.361566596513704	 Exp
85	 Q0	AP890913-0186	331	5.359919062941325	 Exp
85	 Q0	AP890523-0044	332	5.355812048084103	 Exp
85	 Q0	AP890607-0157	333	5.3471095268389135	 Exp
85	 Q0	AP890705-0159	334	5.346103185216744	 Exp
85	 Q0	AP890712-0059	335	5.345872938130159	 Exp
85	 Q0	AP890823-0148	336	5.343591327258014	 Exp
85	 Q0	AP891128-0018	337	5.339319292859857	 Exp
85	 Q0	AP890424-0212	338	5.338255964835515	 Exp
85	 Q0	AP891219-0189	339	5.338184863884827	 Exp
85	 Q0	AP890827-0072	340	5.336242992347269	 Exp
85	 Q0	AP890609-0161	341	5.33458388743743	 Exp
85	 Q0	AP890604-0031	342	5.333674182064482	 Exp
85	 Q0	AP891002-0079	343	5.332848353098826	 Exp
85	 Q0	AP890108-0030	344	5.330770305033575	 Exp
85	 Q0	AP890908-0024	345	5.329299175882733	 Exp
85	 Q0	AP890527-0051	346	5.329185982965421	 Exp
85	 Q0	AP890222-0198	347	5.328152432687093	 Exp
85	 Q0	AP890502-0159	348	5.323506944612079	 Exp
85	 Q0	AP890106-0103	349	5.319828386003598	 Exp
85	 Q0	AP890907-0105	350	5.307835223242611	 Exp
85	 Q0	AP890511-0140	351	5.306711917800532	 Exp
85	 Q0	AP890415-0083	352	5.297256756051169	 Exp
85	 Q0	AP891120-0004	353	5.2946339925237025	 Exp
85	 Q0	AP891205-0127	354	5.293468750184121	 Exp
85	 Q0	AP890627-0172	355	5.287912747015985	 Exp
85	 Q0	AP890423-0065	356	5.287787999513816	 Exp
85	 Q0	AP890217-0035	357	5.287097412069212	 Exp
85	 Q0	AP890531-0194	358	5.286713604764249	 Exp
85	 Q0	AP890516-0158	359	5.2836530826466435	 Exp
85	 Q0	AP891127-0149	360	5.282756163053564	 Exp
85	 Q0	AP891011-0147	361	5.27668240883116	 Exp
85	 Q0	AP890424-0079	362	5.2728626060527795	 Exp
85	 Q0	AP891205-0163	363	5.272454695572486	 Exp
85	 Q0	AP891207-0102	364	5.272449470650158	 Exp
85	 Q0	AP891121-0194	365	5.272439433614414	 Exp
85	 Q0	AP890205-0033	366	5.2722260542085255	 Exp
85	 Q0	AP890513-0036	367	5.27169648127599	 Exp
85	 Q0	AP890921-0204	368	5.27047079112093	 Exp
85	 Q0	AP890509-0162	369	5.2696123867145825	 Exp
85	 Q0	AP891018-0087	370	5.269549664617361	 Exp
85	 Q0	AP890511-0280	371	5.265499625175686	 Exp
85	 Q0	AP891128-0061	372	5.261427542792777	 Exp
85	 Q0	AP890131-0280	373	5.261172345572379	 Exp
85	 Q0	AP891027-0042	374	5.2540822592015015	 Exp
85	 Q0	AP890714-0124	375	5.253884828553825	 Exp
85	 Q0	AP890703-0156	376	5.2481078327476975	 Exp
85	 Q0	AP890128-0110	377	5.246961078149173	 Exp
85	 Q0	AP891207-0027	378	5.2461670107603835	 Exp
85	 Q0	AP891207-0114	379	5.24455604605798	 Exp
85	 Q0	AP890111-0189	380	5.239868099682774	 Exp
85	 Q0	AP890121-0139	381	5.237559304465943	 Exp
85	 Q0	AP890520-0002	382	5.2374269539163905	 Exp
85	 Q0	AP891026-0169	383	5.237365811337486	 Exp
85	 Q0	AP890320-0079	384	5.237157699216786	 Exp
85	 Q0	AP891130-0073	385	5.23303753581354	 Exp
85	 Q0	AP890719-0043	386	5.231913985536496	 Exp
85	 Q0	AP890301-0271	387	5.231534769432163	 Exp
85	 Q0	AP891231-0010	388	5.231234759820055	 Exp
85	 Q0	AP890401-0143	389	5.229830068816683	 Exp
85	 Q0	AP890623-0102	390	5.222517457965228	 Exp
85	 Q0	AP890130-0037	391	5.219328564823009	 Exp
85	 Q0	AP890802-0148	392	5.2177729853428145	 Exp
85	 Q0	AP890512-0021	393	5.216926118418259	 Exp
85	 Q0	AP890501-0055	394	5.21639354304316	 Exp
85	 Q0	AP890726-0045	395	5.214832286813639	 Exp
85	 Q0	AP890626-0261	396	5.209590891894984	 Exp
85	 Q0	AP890725-0142	397	5.208973326775844	 Exp
85	 Q0	AP891104-0090	398	5.20895034409698	 Exp
85	 Q0	AP890315-0287	399	5.206957241077062	 Exp
85	 Q0	AP890728-0153	400	5.204639782907795	 Exp
85	 Q0	AP891211-0031	401	5.200908381721272	 Exp
85	 Q0	AP890316-0190	402	5.200387196409412	 Exp
85	 Q0	AP890203-0169	403	5.197766842628065	 Exp
85	 Q0	AP891019-0077	404	5.193935591661979	 Exp
85	 Q0	AP890413-0013	405	5.191531624625665	 Exp
85	 Q0	AP890519-0255	406	5.19034239361826	 Exp
85	 Q0	AP890127-0270	407	5.187079734332883	 Exp
85	 Q0	AP890404-0150	408	5.182876114591921	 Exp
85	 Q0	AP890111-0208	409	5.180488597596874	 Exp
85	 Q0	AP891028-0077	410	5.178377794448961	 Exp
85	 Q0	AP891013-0095	411	5.175125914913882	 Exp
85	 Q0	AP890502-0207	412	5.172954707148662	 Exp
85	 Q0	AP890109-0072	413	5.1715003100753325	 Exp
85	 Q0	AP890519-0140	414	5.171145700625232	 Exp
85	 Q0	AP890317-0069	415	5.169356076160832	 Exp
85	 Q0	AP890718-0233	416	5.168205444838268	 Exp
85	 Q0	AP890622-0096	417	5.164103549750619	 Exp
85	 Q0	AP891125-0097	418	5.160760002643839	 Exp
85	 Q0	AP890208-0228	419	5.160655672233375	 Exp
85	 Q0	AP891019-0286	420	5.158836687206493	 Exp
85	 Q0	AP890624-0048	421	5.158760507726488	 Exp
85	 Q0	AP890424-0090	422	5.158105293735585	 Exp
85	 Q0	AP890825-0032	423	5.1568500046638635	 Exp
85	 Q0	AP890617-0078	424	5.155131244491191	 Exp
85	 Q0	AP890803-0058	425	5.155042440445352	 Exp
85	 Q0	AP890519-0125	426	5.152896779906209	 Exp
85	 Q0	AP890314-0201	427	5.151017129739767	 Exp
85	 Q0	AP891203-0015	428	5.15079878649695	 Exp
85	 Q0	AP891211-0013	429	5.149364785617343	 Exp
85	 Q0	AP890816-0029	430	5.14879260091166	 Exp
85	 Q0	AP891103-0207	431	5.146021598022658	 Exp
85	 Q0	AP891211-0124	432	5.143589254162249	 Exp
85	 Q0	AP890820-0019	433	5.142278670609961	 Exp
85	 Q0	AP890303-0139	434	5.140774128597897	 Exp
85	 Q0	AP891108-0188	435	5.1377532149847	 Exp
85	 Q0	AP891122-0199	436	5.137396316592844	 Exp
85	 Q0	AP890206-0190	437	5.135284047916924	 Exp
85	 Q0	AP890118-0150	438	5.133558139350958	 Exp
85	 Q0	AP890117-0082	439	5.132607756348083	 Exp
85	 Q0	AP890126-0027	440	5.1322958649680634	 Exp
85	 Q0	AP891215-0244	441	5.127193529527875	 Exp
85	 Q0	AP890125-0162	442	5.125703838317922	 Exp
85	 Q0	AP890704-0151	443	5.122577548114299	 Exp
85	 Q0	AP890710-0012	444	5.122577548114299	 Exp
85	 Q0	AP891025-0083	445	5.117628667530221	 Exp
85	 Q0	AP890315-0010	446	5.113766405968161	 Exp
85	 Q0	AP890324-0165	447	5.112769129395162	 Exp
85	 Q0	AP890324-0202	448	5.108920926912187	 Exp
85	 Q0	AP890201-0247	449	5.108859429552831	 Exp
85	 Q0	AP890628-0043	450	5.1084584930996115	 Exp
85	 Q0	AP891215-0157	451	5.108327648866712	 Exp
85	 Q0	AP891218-0058	452	5.1043065871952376	 Exp
85	 Q0	AP890107-0037	453	5.104202232152319	 Exp
85	 Q0	AP891123-0158	454	5.102738539492742	 Exp
85	 Q0	AP890311-0086	455	5.102347717947752	 Exp
85	 Q0	AP890127-0128	456	5.1016740463096255	 Exp
85	 Q0	AP890315-0225	457	5.100415635292424	 Exp
85	 Q0	AP890415-0049	458	5.1003647993447805	 Exp
85	 Q0	AP890716-0074	459	5.099970244327014	 Exp
85	 Q0	AP890531-0106	460	5.092608771905903	 Exp
85	 Q0	AP890118-0189	461	5.092188255688436	 Exp
85	 Q0	AP890620-0050	462	5.091201381494962	 Exp
85	 Q0	AP890718-0284	463	5.090445066699098	 Exp
