85	 Q0	AP890808-0004	1	17.342007595999394	 Proxi
85	 Q0	AP890713-0203	136	10.391884660484799	 Proxi
85	 Q0	AP890607-0170	137	10.380446372887317	 Proxi
85	 Q0	AP891214-0124	138	10.364796276781782	 Proxi
85	 Q0	AP890228-0162	139	10.356751430148071	 Proxi
85	 Q0	AP891215-0157	140	10.351786190377121	 Proxi
85	 Q0	AP890528-0005	141	10.344383643027697	 Proxi
85	 Q0	AP890819-0056	142	10.337610080929833	 Proxi
85	 Q0	AP890624-0008	143	10.332158570429998	 Proxi
85	 Q0	AP890602-0009	144	10.294471573707762	 Proxi
85	 Q0	AP891029-0049	145	10.285581696927396	 Proxi
85	 Q0	AP890724-0073	146	10.265834970899945	 Proxi
85	 Q0	AP890601-0389	147	10.252466170881451	 Proxi
85	 Q0	AP890705-0049	148	10.246500343603042	 Proxi
85	 Q0	AP891114-0240	149	10.243501978899408	 Proxi
85	 Q0	AP890120-0029	150	10.242892919354617	 Proxi
85	 Q0	AP891214-0108	151	10.239253070199736	 Proxi
85	 Q0	AP890206-0163	152	10.227526851666179	 Proxi
85	 Q0	AP890211-0092	153	10.224585852664635	 Proxi
85	 Q0	AP890619-0191	154	10.209844382387997	 Proxi
85	 Q0	AP891113-0023	155	10.195868599028188	 Proxi
85	 Q0	AP891108-0106	156	10.192865807710223	 Proxi
85	 Q0	AP890501-0055	157	10.185454251824464	 Proxi
85	 Q0	AP890107-0080	158	10.170386982798275	 Proxi
85	 Q0	AP890323-0237	159	10.16001027179375	 Proxi
85	 Q0	AP890829-0220	160	10.158225870390106	 Proxi
85	 Q0	AP890703-0143	161	10.150228318147219	 Proxi
85	 Q0	AP890604-0017	162	10.140067562828541	 Proxi
85	 Q0	AP890212-0024	163	10.106488435414686	 Proxi
85	 Q0	AP890131-0139	164	10.104870533018772	 Proxi
85	 Q0	AP890713-0204	165	10.098256569885054	 Proxi
85	 Q0	AP891030-0090	166	10.09732235912582	 Proxi
85	 Q0	AP890928-0226	167	10.095449294551063	 Proxi
85	 Q0	AP890523-0190	168	10.079432366925692	 Proxi
85	 Q0	AP890629-0223	169	10.077450131204023	 Proxi
85	 Q0	AP890108-0030	170	10.053031539036235	 Proxi
85	 Q0	AP890113-0060	171	10.045783972771888	 Proxi
85	 Q0	AP890227-0150	172	10.045412370629089	 Proxi
85	 Q0	AP890222-0195	173	10.029612778375885	 Proxi
85	 Q0	AP891219-0105	174	10.02269563986645	 Proxi
85	 Q0	AP890520-0007	175	10.020499663309758	 Proxi
85	 Q0	AP890710-0180	176	10.016745304130653	 Proxi
85	 Q0	AP890314-0223	177	10.01380411591135	 Proxi
85	 Q0	AP890209-0095	178	10.008338051529519	 Proxi
85	 Q0	AP890305-0045	179	10.007986253240697	 Proxi
85	 Q0	AP890313-0002	180	9.983507511596923	 Proxi
85	 Q0	AP890516-0072	181	9.980223286326334	 Proxi
85	 Q0	AP891026-0169	182	9.957952334187484	 Proxi
85	 Q0	AP890602-0066	183	9.952669819078617	 Proxi
85	 Q0	AP890829-0135	184	9.95069957246024	 Proxi
85	 Q0	AP890907-0221	185	9.941550093532598	 Proxi
85	 Q0	AP891215-0082	186	9.933800967712578	 Proxi
85	 Q0	AP891216-0047	187	9.923151197277875	 Proxi
85	 Q0	AP890802-0095	188	9.905525696488887	 Proxi
85	 Q0	AP891214-0093	189	9.902039220730435	 Proxi
85	 Q0	AP890705-0089	190	9.89587089488021	 Proxi
85	 Q0	AP890919-0084	191	9.875206616533259	 Proxi
85	 Q0	AP890509-0275	192	9.868056825690761	 Proxi
85	 Q0	AP890516-0158	193	9.867496948576138	 Proxi
85	 Q0	AP891103-0101	194	9.867311151922062	 Proxi
85	 Q0	AP890126-0027	195	9.865829646392719	 Proxi
85	 Q0	AP891226-0086	196	9.863272590321408	 Proxi
85	 Q0	AP891124-0062	197	9.861077915203593	 Proxi
85	 Q0	AP890517-0232	198	9.857079154322435	 Proxi
85	 Q0	AP890809-0019	199	9.839512012131168	 Proxi
85	 Q0	AP890208-0186	200	9.833256049404659	 Proxi
85	 Q0	AP890622-0033	201	9.831360435053003	 Proxi
85	 Q0	AP891205-0065	202	9.82722743469141	 Proxi
85	 Q0	AP890805-0038	203	9.79932906232247	 Proxi
85	 Q0	AP891202-0142	204	9.79151215138084	 Proxi
85	 Q0	AP890503-0173	205	9.778490303603094	 Proxi
85	 Q0	AP890622-0282	206	9.77831370410469	 Proxi
85	 Q0	AP891101-0071	207	9.767667482589951	 Proxi
85	 Q0	AP891003-0220	208	9.76687124267528	 Proxi
85	 Q0	AP890317-0145	209	9.763216016699594	 Proxi
85	 Q0	AP890116-0016	210	9.761020285460894	 Proxi
85	 Q0	AP890826-0137	211	9.747684168378818	 Proxi
85	 Q0	AP890508-0253	212	9.742780090535204	 Proxi
85	 Q0	AP891220-0145	213	9.74274621604638	 Proxi
85	 Q0	AP890627-0172	214	9.742518257590774	 Proxi
85	 Q0	AP890414-0086	215	9.733722791070141	 Proxi
85	 Q0	AP891220-0076	216	9.730897918912579	 Proxi
85	 Q0	AP891006-0160	217	9.729870141900214	 Proxi
85	 Q0	AP891116-0126	218	9.708489966948271	 Proxi
85	 Q0	AP890423-0064	219	9.705256599323674	 Proxi
85	 Q0	AP890125-0242	220	9.70390093247925	 Proxi
85	 Q0	AP890706-0151	221	9.703038210970384	 Proxi
85	 Q0	AP890520-0002	222	9.700193759733178	 Proxi
85	 Q0	AP890602-0137	223	9.69839072493607	 Proxi
85	 Q0	AP890704-0151	224	9.691079962897156	 Proxi
85	 Q0	AP890710-0012	225	9.691079962897156	 Proxi
85	 Q0	AP890505-0038	226	9.68888498768596	 Proxi
85	 Q0	AP891230-0119	227	9.685338398732858	 Proxi
85	 Q0	AP890410-0081	228	9.676032293645186	 Proxi
85	 Q0	AP890319-0016	229	9.672421892514869	 Proxi
85	 Q0	AP890515-0012	230	9.668941676641108	 Proxi
85	 Q0	AP890314-0208	231	9.660933752049694	 Proxi
85	 Q0	AP890629-0090	232	9.65839329180747	 Proxi
85	 Q0	AP890219-0009	233	9.657092735595882	 Proxi
85	 Q0	AP890324-0039	234	9.649154027043537	 Proxi
85	 Q0	AP890609-0161	235	9.644956929183236	 Proxi
85	 Q0	AP891023-0145	236	9.639698407794215	 Proxi
85	 Q0	AP891012-0293	237	9.636391830119678	 Proxi
85	 Q0	AP891219-0197	238	9.636188387613975	 Proxi
85	 Q0	AP890308-0175	239	9.632424660811234	 Proxi
85	 Q0	AP890922-0235	240	9.622460804416622	 Proxi
85	 Q0	AP890503-0005	241	9.620467347697858	 Proxi
85	 Q0	AP890629-0140	242	9.604061843408084	 Proxi
85	 Q0	AP890322-0297	243	9.60365853267999	 Proxi
85	 Q0	AP890621-0096	244	9.590245860692566	 Proxi
85	 Q0	AP890615-0083	245	9.574742481416576	 Proxi
85	 Q0	AP890721-0141	246	9.574107458081867	 Proxi
85	 Q0	AP890518-0222	247	9.570260023304513	 Proxi
85	 Q0	AP890126-0232	248	9.562492159928857	 Proxi
85	 Q0	AP890413-0055	249	9.558428923933008	 Proxi
85	 Q0	AP890518-0067	250	9.550457539803103	 Proxi
85	 Q0	AP891206-0160	251	9.545422009913809	 Proxi
85	 Q0	AP890615-0143	252	9.536356296800932	 Proxi
85	 Q0	AP890810-0124	253	9.527812457660513	 Proxi
85	 Q0	AP890218-0015	254	9.514768368367879	 Proxi
85	 Q0	AP890525-0103	255	9.50202375703333	 Proxi
85	 Q0	AP891021-0015	256	9.498569677376398	 Proxi
85	 Q0	AP890410-0184	257	9.497076841937893	 Proxi
85	 Q0	AP890309-0268	258	9.497019045266454	 Proxi
85	 Q0	AP891118-0181	259	9.493842009469127	 Proxi
85	 Q0	AP891124-0003	260	9.493842009469127	 Proxi
85	 Q0	AP890506-0088	261	9.48999314882138	 Proxi
85	 Q0	AP890311-0134	262	9.489676637162797	 Proxi
85	 Q0	AP891205-0212	263	9.483953169402524	 Proxi
85	 Q0	AP891215-0244	264	9.483656927030989	 Proxi
85	 Q0	AP890628-0086	265	9.472476690829641	 Proxi
85	 Q0	AP890713-0174	266	9.468469851115593	 Proxi
85	 Q0	AP890201-0001	267	9.452011742279955	 Proxi
85	 Q0	AP890116-0144	268	9.447401973356904	 Proxi
85	 Q0	AP890601-0261	269	9.447185796557061	 Proxi
85	 Q0	AP890912-0198	270	9.443182353985804	 Proxi
85	 Q0	AP890727-0175	271	9.436977372551805	 Proxi
85	 Q0	AP890502-0191	272	9.428754423673222	 Proxi
85	 Q0	AP890206-0190	273	9.421528251044549	 Proxi
85	 Q0	AP890901-0165	274	9.417551566373293	 Proxi
85	 Q0	AP890125-0095	275	9.414038873233046	 Proxi
85	 Q0	AP891003-0126	276	9.413274409527787	 Proxi
85	 Q0	AP890720-0157	277	9.410357686963897	 Proxi
85	 Q0	AP890828-0108	278	9.402786320053677	 Proxi
85	 Q0	AP891125-0047	279	9.401487022578264	 Proxi
85	 Q0	AP891012-0018	280	9.37811549935291	 Proxi
85	 Q0	AP891202-0120	281	9.377751742663936	 Proxi
85	 Q0	AP891221-0151	282	9.375879896210217	 Proxi
85	 Q0	AP891011-0056	283	9.35571944241495	 Proxi
85	 Q0	AP890801-0141	284	9.35525751193125	 Proxi
85	 Q0	AP890424-0190	285	9.338742300795793	 Proxi
85	 Q0	AP890131-0031	286	9.337503760038315	 Proxi
85	 Q0	AP890421-0082	287	9.332944297301962	 Proxi
85	 Q0	AP890427-0159	288	9.329227853923642	 Proxi
85	 Q0	AP891221-0026	289	9.31744584630453	 Proxi
85	 Q0	AP890107-0129	290	9.313971333138715	 Proxi
85	 Q0	AP890418-0061	291	9.31102519173752	 Proxi
85	 Q0	AP891103-0279	292	9.307690506827079	 Proxi
85	 Q0	AP890501-0023	293	9.303057757330997	 Proxi
85	 Q0	AP890215-0023	294	9.295817467550153	 Proxi
85	 Q0	AP891122-0040	295	9.294541978865322	 Proxi
85	 Q0	AP890406-0166	296	9.292307826268846	 Proxi
85	 Q0	AP890318-0091	297	9.28464631615773	 Proxi
85	 Q0	AP891102-0193	298	9.267948865679955	 Proxi
85	 Q0	AP890117-0082	299	9.260616172190579	 Proxi
85	 Q0	AP891111-0095	300	9.25594705075744	 Proxi
85	 Q0	AP890213-0102	301	9.2558858753055	 Proxi
85	 Q0	AP890714-0230	302	9.253116413184541	 Proxi
85	 Q0	AP890112-0232	303	9.248673341984858	 Proxi
85	 Q0	AP890116-0010	304	9.248673341984858	 Proxi
85	 Q0	AP890109-0174	305	9.248456226807695	 Proxi
85	 Q0	AP890118-0150	306	9.240183032266634	 Proxi
85	 Q0	AP890627-0039	307	9.237884171234002	 Proxi
85	 Q0	AP890726-0213	308	9.236012382596188	 Proxi
85	 Q0	AP890515-0078	309	9.23370144663608	 Proxi
85	 Q0	AP891018-0041	310	9.227595408555487	 Proxi
85	 Q0	AP890628-0117	311	9.22662608936357	 Proxi
85	 Q0	AP890404-0068	312	9.224891264314305	 Proxi
85	 Q0	AP890517-0119	313	9.222880057083065	 Proxi
85	 Q0	AP890309-0205	314	9.217616829325209	 Proxi
85	 Q0	AP891002-0245	315	9.212939271055687	 Proxi
85	 Q0	AP890704-0112	316	9.210199752085105	 Proxi
85	 Q0	AP890517-0221	317	9.209075286600568	 Proxi
85	 Q0	AP890120-0071	318	9.192187707917391	 Proxi
85	 Q0	AP890519-0140	319	9.189863988378272	 Proxi
85	 Q0	AP890209-0021	320	9.176791565101032	 Proxi
85	 Q0	AP890228-0059	321	9.175369148151649	 Proxi
85	 Q0	AP891201-0028	322	9.170325617592116	 Proxi
85	 Q0	AP890323-0196	323	9.165710092933288	 Proxi
85	 Q0	AP890705-0165	324	9.164495857264598	 Proxi
85	 Q0	AP890424-0034	325	9.164138780235627	 Proxi
85	 Q0	AP890517-0182	326	9.163091739842436	 Proxi
85	 Q0	AP890627-0052	327	9.162672479810892	 Proxi
85	 Q0	AP890914-0082	328	9.154727602154216	 Proxi
85	 Q0	AP890323-0129	329	9.15453698591277	 Proxi
85	 Q0	AP890125-0265	330	9.153926539321409	 Proxi
85	 Q0	AP890515-0059	331	9.150701121961161	 Proxi
85	 Q0	AP890505-0149	332	9.147811577599093	 Proxi
85	 Q0	AP891208-0269	333	9.14419673055249	 Proxi
85	 Q0	AP890510-0168	334	9.143211544272267	 Proxi
85	 Q0	AP890528-0079	335	9.135733663490027	 Proxi
85	 Q0	AP890419-0101	336	9.127039008216686	 Proxi
85	 Q0	AP891123-0158	337	9.126647262857635	 Proxi
85	 Q0	AP890921-0085	338	9.106759488486336	 Proxi
85	 Q0	AP890512-0021	339	9.103344304303242	 Proxi
85	 Q0	AP891213-0175	340	9.096254271083328	 Proxi
85	 Q0	AP890904-0008	341	9.090602734343642	 Proxi
85	 Q0	AP890831-0207	342	9.090602734343642	 Proxi
85	 Q0	AP890526-0078	343	9.088186080327182	 Proxi
85	 Q0	AP890630-0161	344	9.07948448774628	 Proxi
85	 Q0	AP890427-0191	345	9.078203029592592	 Proxi
85	 Q0	AP890516-0052	346	9.076622371881465	 Proxi
85	 Q0	AP891027-0080	347	9.067301757916109	 Proxi
85	 Q0	AP890228-0188	348	9.06311554788269	 Proxi
85	 Q0	AP890914-0099	349	9.06231497176368	 Proxi
85	 Q0	AP891104-0107	350	9.047672152047888	 Proxi
85	 Q0	AP890719-0098	351	9.04557229180783	 Proxi
85	 Q0	AP890207-0141	352	9.043813019230099	 Proxi
85	 Q0	AP890206-0085	353	9.03814177316181	 Proxi
85	 Q0	AP891203-0012	354	9.038052585061083	 Proxi
85	 Q0	AP890503-0199	355	9.037637167317005	 Proxi
85	 Q0	AP890315-0031	356	9.035505328110933	 Proxi
85	 Q0	AP890614-0004	357	9.035349996793336	 Proxi
85	 Q0	AP890315-0056	358	9.023248553347798	 Proxi
85	 Q0	AP891013-0156	359	9.023068677521138	 Proxi
85	 Q0	AP890621-0078	360	9.01017428545653	 Proxi
85	 Q0	AP890705-0130	361	9.008206247706916	 Proxi
85	 Q0	AP890927-0183	362	9.004493098592421	 Proxi
85	 Q0	AP891207-0102	363	9.003691238183414	 Proxi
85	 Q0	AP891031-0190	364	8.99657228539168	 Proxi
85	 Q0	AP890117-0133	365	8.99570907942643	 Proxi
85	 Q0	AP890807-0158	366	8.984945891303528	 Proxi
85	 Q0	AP890701-0081	367	8.984698561292115	 Proxi
85	 Q0	AP890626-0020	368	8.983705900271595	 Proxi
85	 Q0	AP890624-0048	369	8.980888398929435	 Proxi
85	 Q0	AP891109-0203	370	8.97921922208715	 Proxi
85	 Q0	AP890703-0156	371	8.976142934450811	 Proxi
85	 Q0	AP891011-0216	372	8.97398177072329	 Proxi
85	 Q0	AP890316-0190	373	8.972882320861785	 Proxi
85	 Q0	AP890809-0195	374	8.951632526450107	 Proxi
85	 Q0	AP890721-0189	375	8.941509092360576	 Proxi
85	 Q0	AP891107-0157	376	8.93910105865644	 Proxi
85	 Q0	AP891111-0053	377	8.929838623190902	 Proxi
85	 Q0	AP890126-0225	378	8.92956261043175	 Proxi
85	 Q0	AP890503-0308	379	8.9265516841673	 Proxi
85	 Q0	AP890707-0212	380	8.926263381961816	 Proxi
85	 Q0	AP891010-0107	381	8.916339353286421	 Proxi
85	 Q0	AP890521-0013	382	8.916159102799691	 Proxi
85	 Q0	AP890604-0031	383	8.913973043380448	 Proxi
85	 Q0	AP890208-0105	384	8.913713165557011	 Proxi
85	 Q0	AP891115-0250	385	8.898079756626347	 Proxi
85	 Q0	AP890204-0096	386	8.897104718662794	 Proxi
85	 Q0	AP890123-0314	387	8.896255863688136	 Proxi
85	 Q0	AP891202-0057	388	8.894050323031065	 Proxi
85	 Q0	AP890107-0095	389	8.886186888495773	 Proxi
85	 Q0	AP890822-0054	390	8.877556027974872	 Proxi
85	 Q0	AP890508-0101	391	8.87629517064525	 Proxi
85	 Q0	AP891127-0164	392	8.864519127722211	 Proxi
85	 Q0	AP891104-0070	393	8.860139427495653	 Proxi
85	 Q0	AP890901-0168	394	8.859697502177264	 Proxi
85	 Q0	AP890728-0026	395	8.855192952171794	 Proxi
85	 Q0	AP890424-0153	396	8.850060081465989	 Proxi
85	 Q0	AP891217-0078	397	8.84628163985314	 Proxi
85	 Q0	AP891205-0163	398	8.841889445931498	 Proxi
85	 Q0	AP890319-0043	399	8.840306314308586	 Proxi
85	 Q0	AP890424-0044	400	8.831658286058287	 Proxi
85	 Q0	AP890727-0147	401	8.82898941622786	 Proxi
85	 Q0	AP891017-0167	402	8.828767061987284	 Proxi
85	 Q0	AP890517-0081	403	8.8282050874715	 Proxi
85	 Q0	AP891203-0045	404	8.827756799501536	 Proxi
85	 Q0	AP890217-0049	405	8.825954730413853	 Proxi
85	 Q0	AP890315-0125	406	8.82437320764431	 Proxi
85	 Q0	AP891209-0042	407	8.819876934693534	 Proxi
85	 Q0	AP890412-0202	408	8.816684737819802	 Proxi
85	 Q0	AP890522-0097	409	8.812273930624418	 Proxi
85	 Q0	AP890916-0114	410	8.80232793959638	 Proxi
85	 Q0	AP890629-0059	411	8.801207598255964	 Proxi
85	 Q0	AP890410-0133	412	8.799000115838988	 Proxi
85	 Q0	AP890430-0004	413	8.798913044767728	 Proxi
85	 Q0	AP890208-0056	414	8.794694751686077	 Proxi
85	 Q0	AP890412-0258	415	8.78268758582041	 Proxi
85	 Q0	AP890508-0042	416	8.781311544261847	 Proxi
85	 Q0	AP891030-0046	417	8.779685614529834	 Proxi
85	 Q0	AP890914-0001	418	8.77745930713458	 Proxi
85	 Q0	AP890406-0033	419	8.77287706157317	 Proxi
85	 Q0	AP890125-0123	420	8.771850320070204	 Proxi
85	 Q0	AP890117-0052	421	8.770111316958829	 Proxi
85	 Q0	AP890919-0162	422	8.769765730395578	 Proxi
85	 Q0	AP890505-0158	423	8.757586169730352	 Proxi
85	 Q0	AP891217-0036	424	8.753144962400178	 Proxi
85	 Q0	AP890724-0039	425	8.738419412585802	 Proxi
85	 Q0	AP890404-0080	426	8.734556494697967	 Proxi
85	 Q0	AP890417-0164	427	8.734285558045926	 Proxi
85	 Q0	AP890107-0037	428	8.729856874449151	 Proxi
85	 Q0	AP890719-0204	429	8.718442957679953	 Proxi
85	 Q0	AP890730-0014	430	8.716849778628905	 Proxi
85	 Q0	AP890616-0135	431	8.716672354220039	 Proxi
85	 Q0	AP891216-0125	432	8.71249173549197	 Proxi
85	 Q0	AP890111-0086	433	8.70736361553792	 Proxi
85	 Q0	AP890911-0142	434	8.70183376282108	 Proxi
85	 Q0	AP891225-0110	435	8.69967011429492	 Proxi
85	 Q0	AP890703-0015	436	8.698908064491087	 Proxi
85	 Q0	AP891216-0051	437	8.698506909462319	 Proxi
85	 Q0	AP890216-0085	438	8.681567655102942	 Proxi
85	 Q0	AP890605-0106	439	8.67701920042053	 Proxi
85	 Q0	AP890314-0009	440	8.668937786035565	 Proxi
85	 Q0	AP891005-0170	441	8.667498622065965	 Proxi
85	 Q0	AP890521-0093	442	8.667104490941387	 Proxi
85	 Q0	AP890907-0064	443	8.665719023645234	 Proxi
85	 Q0	AP890606-0160	444	8.664751179840264	 Proxi
85	 Q0	AP890422-0003	445	8.663889098010868	 Proxi
85	 Q0	AP890516-0152	446	8.663174055432586	 Proxi
85	 Q0	AP891218-0069	447	8.649659532961786	 Proxi
85	 Q0	AP890428-0072	448	8.646563640121846	 Proxi
85	 Q0	AP890521-0078	449	8.64486564326392	 Proxi
85	 Q0	AP890715-0008	450	8.644736208917731	 Proxi
